1163.4279937937915,539.9416166701488
1248.385251552354,546.4002833515015
1285.0752143830364,538.9623025044751
1499.5902291545826,539.929529408907
1580.2176339354558,539.3294014680181
1612.419251859573,555.5615622716458
1649.082544446166,552.2930940305048
1671.4582501123498,562.8541758532274
1692.393158347561,574.3361862103807
1708.0805128918146,570.8981870738043
1708.50161287284,578.9543150388989
1701.7767826672002,592.2121883424462
1693.1421545474684,592.5055486383097
1687.2699526377448,592.4766394671447
1662.446196185294,593.1120235354882
1640.7058436793616,628.0510908907268
1579.368131110341,626.629612240408
1557.5923278445266,633.5128778677515
1520.0570566363403,629.5017132674831
1442.9155140102005,596.4848823697079
