351.34518550276886,102.68668130788937
339.303058431306,97.85327884700402
332.702392833302,100.29333666160008
314.6244484244311,104.25147027769539
307.40610534590115,98.43585457879357
302.54725588299755,101.83158063035118
292.9826886372694,99.35181712153758
276.8123007491632,100.63083634750792
268.4885568273551,101.46891568643038
258.0125623674611,100.91721340155931
250.9821303045118,98.14635324903239
239.32089848546275,99.210016100493
226.90016632275822,99.50471614717509
219.9168565257355,100.2558078028872
209.8138307262875,101.37310859225292
200.2258093897055,101.91473029307414
189.68364048204052,102.41411595081341
177.89973289332573,101.6613975906939
173.2705113599844,99.08731865262351
165.0183753153215,99.91964148179802
