237.60440391895236,61.14425458459828
240.1714424397883,62.37016301543894
238.3422374270933,70.02138795693526
241.24037534905926,72.34839117106988
241.55357379735813,77.47076934075312
242.88545635081724,82.23326084573407
238.93082411624027,82.46817444181353
240.0948272017719,85.68476884568574
240.22187873579728,91.81940848010117
243.78274642644456,92.55509285143366
236.72200731554997,103.56747573730445
241.87263283924207,105.98589611119235
239.7855647359127,105.85268379956878
243.8047475781172,113.7519468760684
240.2084378233642,115.78955434649845
239.14636541737897,123.46110170127504
237.58400322915688,123.71839298599575
240.82129022942115,129.47184883131374
241.3816959788806,133.27674286187363
241.66761557272142,137.94469757146942
